t,u1,u2,u3,u4,u5,u6,u_norm,e1,e2,e3,e4,e5,e6,e_norm,q1,q2,q3,q4,q5,q6
4.959999999999999964e+00,-1.667891838952419992e-01,3.080936177051076669e-02,-3.389465066948725569e-02,1.880695449843083509e-03,4.088484862388181568e-04,-1.667915808369144215e-01,2.402911392284167447e-01,-5.238341639044907794e-03,-6.779088596191140681e-03,6.960644257024917181e-03,-5.913130396164589797e-04,-2.901390801834935473e-06,-5.238224341164166020e-03,1.223255850476376132e-02,-1.172302498683541527e+00,-9.092283892083363739e-02,-1.953252705723932836e+00,4.754224897752141743e-01,1.576668075923405965e+00,3.921349745557254352e-01
4.973333333333333606e+00,-1.670109472420177044e-01,3.035666868212139394e-02,-3.337788911950638482e-02,1.817974882556638427e-03,4.071992265670977269e-04,-1.670133580519359007e-01,2.404687088290159147e-01,-5.232779247685392932e-03,-6.773509738704941441e-03,6.951764941363514083e-03,-5.909705778210927463e-04,-2.904296277250750791e-06,-5.232662074358351845e-03,1.221963402391920174e-02,-1.174526354468811373e+00,-9.051204743056029400e-02,-1.953704634399525908e+00,4.754475657145453837e-01,1.576673527236556183e+00,3.899110868112334316e-01
4.986666666666667247e+00,-1.672312881161539533e-01,2.990405786313017969e-02,-3.286187042636296712e-02,1.755888295422861024e-03,4.055367652097390126e-04,-1.672337127683492242e-01,2.406466729868694254e-01,-5.227222762813621415e-03,-6.767915347187347663e-03,6.942914235732899897e-03,-5.906247922062846101e-04,-2.907127149676114186e-06,-5.227105713907942430e-03,1.220672250378616180e-02,-1.176753167098705033e+00,-9.010729184813204284e-02,-1.954149672921119407e+00,4.754718053796462840e-01,1.576678956559577571e+00,3.876842420372077491e-01
5.000000000000000000e+00,-1.607292679944936908e-01,4.507202159627646948e-02,-4.963505245832505741e-02,3.288791187114743948e-03,3.875274627882510040e-04,-1.607316089783732138e-01,2.370118975982960785e-01,-5.221672178156833155e-03,-6.762294635941579202e-03,6.934080256453700741e-03,-5.902750686037627759e-04,-2.909870344680598464e-06,-5.221555253540621777e-03,1.219381115452017675e-02,-1.178982917606920422e+00,-8.970857107662366658e-02,-1.954587831193471015e+00,4.754952172235853425e-01,1.576684363716447379e+00,3.854544592002966397e-01
5.013333333333333641e+00,-1.542976851237935765e-01,6.027723175124522631e-02,-6.641961146953359596e-02,4.792156017031959717e-03,3.699284885883892559e-04,-1.542999421881149635e-01,2.359751233828522310e-01,-5.216118612553444223e-03,-6.757322967696932636e-03,6.924554454788456326e-03,-5.900477760767408597e-04,-2.915183816121214022e-06,-5.216001811677362099e-03,1.218087029908343152e-02,-1.181125974513513643e+00,-8.910761078867324159e-02,-1.955249631892915341e+00,4.755390677727469040e-01,1.576689530749284529e+00,3.833113710805848839e-01
5.026666666666667282e+00,-1.579499347545230414e-01,2.764945418143643918e-02,-3.061905311990636980e-02,3.098861746390520634e-03,3.597509503962864532e-04,-1.579522541856665796e-01,2.271758076614938671e-01,-5.210551100648164180e-03,-6.752994628013375689e-03,6.914289413755270175e-03,-5.899459240654714165e-04,-2.923135530963349993e-06,-5.210434422211918104e-03,1.216786131256537493e-02,-1.183183276981830900e+00,-8.830391436532325500e-02,-1.956135226712509168e+00,4.756029631863074592e-01,1.576694463129132195e+00,3.812540385180769320e-01
5.040000000000000036e+00,-1.715425030236802095e-01,-1.036625083688119328e-02,1.120750553623950374e-02,2.264604913679596097e-04,3.972893769646011872e-04,-1.715450313759704082e-01,2.430798317289470101e-01,-5.204989477137988985e-03,-7.073608020418120645e-03,7.259729044397644770e-03,-6.005827869852709000e-04,-3.157388495544921625e-06,-5.204872921010572639e-03,1.254124887954567898e-02,-1.185289276111891166e+00,-8.793525497623733145e-02,-1.956543480754108000e+00,4.756442813429258010e-01,1.576699259808471254e+00,3.791480084622680380e-01
5.053333333333333677e+00,-2.112967254103374493e-01,-4.816420769467159163e-02,5.323617432718013437e-02,-4.950405756430510847e-03,4.579839210998029532e-04,-2.113004644258300591e-01,3.073642624996889561e-01,-5.199441433223483955e-03,-7.476506806638028024e-03,7.696366679651234222e-03,-6.065377053774412275e-04,-3.293077936561417118e-06,-5.199324999662024993e-03,1.302180035937385190e-02,-1.187576509485540166e+00,-8.807347165406254064e-02,-1.956394047346958098e+00,4.756473008161439253e-01,1.576704557000164542e+00,3.768607413772553372e-01
5.066666666666667318e+00,-2.512967254103374848e-01,-8.579866537255187442e-02,9.541420012857548816e-02,-1.156315359163377805e-02,6.007341153041009145e-04,-2.513004644258300391e-01,3.780229035269482840e-01,-5.412743228868421852e-03,-7.643637739132014275e-03,7.881281007202645128e-03,-6.072986235809985089e-04,-3.319237827703602761e-06,-5.412638322866314411e-03,1.339787497004437181e-02,-1.190393799157678068e+00,-8.871566108999129341e-02,-1.955684231689262420e+00,4.755812954060583131e-01,1.576710663452446148e+00,3.740434018515776948e-01
5.080000000000000071e+00,-2.454401293276830542e-01,-1.235000750347701043e-01,1.375264667842280852e-01,-1.689892550305007943e-02,7.231080094525425654e-04,-2.454423247488649873e-01,3.936174361364284113e-01,-5.375663683773623802e-03,-7.423533375837010340e-03,7.650459601654446828e-03,-6.024889632723073873e-04,-3.227711254716325584e-06,-5.375558488661003054e-03,1.310708863072786341e-02,-1.193744422163149244e+00,-8.985964329495876868e-02,-1.954412042354214840e+00,4.754271200248365581e-01,1.576718673240650403e+00,3.706927289925667779e-01
5.093333333333333712e+00,-2.054401293276830187e-01,-1.612855049099863047e-01,1.795546740942169928e-01,-2.047568212779396490e-02,7.179799904703622945e-04,-2.054423247488649795e-01,3.782655940915167769e-01,-4.572765320687732782e-03,-7.022154435198491029e-03,7.224744068398791796e-03,-5.922840586447541966e-04,-3.021880304654445126e-06,-4.572628656592581109e-03,1.198655516871727222e-02,-1.197016957220851774e+00,-9.150631096208883264e-02,-1.952578356130425075e+00,4.752018010181293661e-01,1.576728314680776677e+00,3.674201646625818718e-01
5.106666666666667354e+00,-1.654401293276830109e-01,-1.978002853372008985e-01,2.200904926921564142e-01,-2.236625131791930912e-02,5.857071458773320050e-04,-1.654423247488649718e-01,3.778980938217348373e-01,-3.271551832005670235e-03,-6.664058228075031565e-03,6.845849296730044387e-03,-5.769068095333729218e-04,-2.706038676247857211e-06,-3.271383772593505768e-03,1.063076463041736502e-02,-1.199756158945220808e+00,-9.365678436088842318e-02,-1.950184293809168912e+00,4.749287919230922306e-01,1.576737887747316158e+00,3.646809336659302403e-01
5.120000000000000107e+00,-1.254401293276830032e-01,-2.033803496170306646e-01,2.268691287997276207e-01,-2.326691734934975553e-02,3.114383524316711224e-04,-1.254423247488649640e-01,3.533349933612964788e-01,-2.188248151092420102e-03,-6.565264133947756875e-03,6.748877760706761819e-03,-5.601790964027131281e-04,-2.360972604975586364e-06,-2.188059649615770041e-03,9.926725813315153898e-03,-1.201962027336256567e+00,-9.629412149871763305e-02,-1.947249753906606928e+00,4.746305752388533250e-01,1.576745697175928385e+00,3.624750360026118834e-01
5.133333333333333748e+00,-8.544012932768299540e-02,-2.153048788581715667e-01,2.406601665972263049e-01,-2.424335758256314019e-02,-1.086611806893408245e-05,-8.544232474886497009e-02,3.456322521260232761e-01,-2.030371736553959749e-03,-6.551853417435804516e-03,6.747599732023878971e-03,-5.584556288331654628e-04,-2.334468285347668370e-06,-2.030184715353211544e-03,9.849508762031866302e-03,-1.203634562393959051e+00,-9.900585949361140337e-02,-1.944224832189277219e+00,4.743203496741954517e-01,1.576749849687294258e+00,3.608024716726268011e-01
5.146666666666667389e+00,-4.544012932768298763e-02,-2.388879597556639034e-01,2.676987013891538592e-01,-2.698891608270756123e-02,-2.509755229160414293e-04,-4.544232474886496231e-02,3.654973691472941932e-01,-3.246175107473714405e-03,-6.538202952016902714e-03,6.746554990769482174e-03,-5.566918437009960030e-04,-2.307078860397382414e-06,-3.246018523435978409e-03,1.047130852852530027e-02,-1.204773764118328261e+00,-1.018765912117203243e-01,-1.941016029967980838e+00,4.739971049064277686e-01,1.576749704805719965e+00,3.596632406759754375e-01
5.160000000000000142e+00,-5.440129327683007610e-03,-2.431180636092651892e-01,2.732902077835263066e-01,-2.802066587682982765e-02,-3.754569333757911851e-04,-5.442324748864968420e-03,3.669311149430442009e-01,-5.349848651240662889e-03,-6.524073225333992809e-03,6.745953305401286570e-03,-5.548468899956304767e-04,-2.277953721208092475e-06,-5.349744084982788195e-03,1.206730790502070876e-02,-1.205379632509363974e+00,-1.050617640084623439e-01,-1.937446713949458887e+00,4.736372526919918613e-01,1.576746358465414666e+00,3.590573430126573484e-01
5.173333333333333783e+00,3.455987067231697241e-02,-2.250615235437747885e-01,2.538106131305056801e-01,-2.654940331320558566e-02,-3.752040776884328025e-04,3.455767525113503935e-02,3.437530303743745463e-01,-7.645791223795939118e-03,-6.509899625746662366e-03,6.745387508384936837e-03,-5.529972550704087553e-04,-2.248735619936326202e-06,-7.645749582963379254e-03,1.432132909054739493e-02,-1.205452167567066413e+00,-1.083033381899189962e-01,-1.933802844512345187e+00,4.732636438136341717e-01,1.576741352372970084e+00,3.589847786826725340e-01
5.186666666666667425e+00,7.455987067231698018e-02,-1.874979142321303027e-01,2.122334557375504804e-01,-2.339644449849762747e-02,-2.747857060933611272e-04,7.455767525113504712e-02,3.030907421080095698e-01,-9.448698271464994747e-03,-6.461805735257453165e-03,6.705438159835708234e-03,-5.452698158610047585e-04,-2.094679639963459294e-06,-9.448720028783608171e-03,1.629636054592806596e-02,-1.204991369291435577e+00,-1.113041585038359038e-01,-1.930418703003938363e+00,4.729096517694579838e-01,1.576736349651934432e+00,3.594455476860209941e-01
5.200000000000000178e+00,6.462390077377405673e-02,-1.499212320623299621e-01,1.700484639726925762e-01,-1.865443071789238405e-02,-1.503617486455972353e-04,6.462486335094920487e-02,2.451397312370450499e-01,-1.008457225452286110e-02,-6.390944530106690280e-03,6.639058916088735884e-03,-5.415798843406705032e-04,-2.026437506685851986e-06,-1.008464777069884022e-02,1.698862285094123598e-02,-1.203997237682471244e+00,-1.138041306935977381e-01,-1.927588923594104386e+00,4.725976991761449142e-01,1.576732685842520354e+00,3.604396500227027289e-01
5.213333333333333819e+00,4.028174452850290937e-02,-1.137378993793385917e-01,1.293570396295796177e-01,-1.484013828025175334e-02,-9.741395976420169080e-05,4.028234151510194649e-02,1.820304332544660231e-01,-1.007386497488038657e-02,-6.444872199979911898e-03,6.709466726693591454e-03,-5.434751284028038754e-04,-2.076673514039839574e-06,-1.007394041116604910e-02,1.702397491475753782e-02,-1.203135585672154173e+00,-1.158030804544289971e-01,-1.925321610741135059e+00,4.723489734332395606e-01,1.576730681019204994e+00,3.613013148673820396e-01
5.226666666666666572e+00,3.323237655257528511e-02,-9.434315209277550907e-02,1.074534542012348798e-01,-1.240126589691703876e-02,-7.367383097337777893e-05,3.323286759294278442e-02,1.510280978163966725e-01,-1.006316906577708892e-02,-6.462626989542030742e-03,6.738142666248059243e-03,-5.471341968723564264e-04,-2.164267375981410169e-06,-1.006324442225725591e-02,1.702949601892594922e-02,-1.202598495745107465e+00,-1.173195857794868679e-01,-1.923596850212740739e+00,4.721511049228359624e-01,1.576729382166408122e+00,3.618384127542499940e-01
5.240000000000000213e+00,4.333366455422720670e-02,-9.324142343110534970e-02,1.063232790604149436e-01,-1.232051799100640499e-02,-9.708842781888336328e-05,4.333430610126054461e-02,1.546158978641042347e-01,-1.005248451521767450e-02,-6.452576321944736293e-03,6.733850242535588393e-03,-5.460049034669012258e-04,-2.150348956675429690e-06,-1.005255979197716698e-02,1.701132004160747432e-02,-1.202155397391073022e+00,-1.185774944740574099e-01,-1.922164137490057545e+00,4.719857547108770035e-01,1.576728399848661866e+00,3.622815176554894379e-01
5.253333333333333854e+00,7.166301932012815457e-02,-1.083534780468211473e-01,1.236890614208799311e-01,-1.434030678997162168e-02,-1.598479033216904414e-04,7.166437954198807969e-02,1.936917698391417142e-01,-1.004181131122017234e-02,-6.442580004689002493e-03,6.729520108794684319e-03,-5.448849295812685511e-04,-2.136619690062957488e-06,-1.004188650834425545e-02,1.699316454400812484e-02,-1.201577615197016558e+00,-1.198207134531386053e-01,-1.920746493769251995e+00,4.718214811376637563e-01,1.576727105336290791e+00,3.628593084035061089e-01
5.266666666666666607e+00,1.116630193201281485e-01,-1.185916513248479048e-01,1.355310483994539850e-01,-1.564596013263616636e-02,-2.587106855662004833e-04,1.116643795419880736e-01,2.400313966673626176e-01,-1.001510570288832724e-02,-6.432117661844927170e-03,6.725618593109494725e-03,-5.436849550495281846e-04,-2.121188053205713686e-06,-1.001517662378859086e-02,1.695605455143652657e-02,-1.200622108272748179e+00,-1.212654264937627069e-01,-1.919097306283640281e+00,4.716302770471307859e-01,1.576724974030913273e+00,3.638148334640658454e-01
5.280000000000000249e+00,1.438081573924862300e-01,-1.182506537614615855e-01,1.353197279572319889e-01,-1.559739272241844610e-02,-3.317795739160674302e-04,1.438102859818035095e-01,2.718459473923522940e-01,-1.002119975770554561e-02,-6.421359351069355625e-03,6.721991979738106693e-03,-5.424344267592751123e-04,-2.104680717707196891e-06,-1.002127480077108501e-02,1.695770222773861427e-02,-1.199133268015146525e+00,-1.228466485114272366e-01,-1.917290225638314194e+00,4.714216642453621375e-01,1.576721524555106058e+00,3.653036918579588566e-01
5.293333333333333890e+00,1.513343047583081691e-01,-1.254891725598620555e-01,1.438405758848810556e-01,-1.680493003957713241e-02,-3.509991872159491828e-04,1.513365369134299920e-01,2.872716341310920796e-01,-1.001055863523125922e-02,-6.410633421898292994e-03,6.718345737513509164e-03,-5.411897519409514246e-04,-2.088295840696474670e-06,-1.001063359861165125e-02,1.693957940039735391e-02,-1.197215825916579934e+00,-1.244233238949132847e-01,-1.915485962598884484e+00,4.712136990090631805e-01,1.576717100827453422e+00,3.672211623377164003e-01
5.306666666666666643e+00,1.356267940339349609e-01,-1.400688021486925783e-01,1.608787220834418386e-01,-1.929460959833321707e-02,-3.156539891388650482e-04,1.356287867859484186e-01,2.875124505417382959e-01,-9.999928812151281932e-03,-6.399712314821837111e-03,6.714883008930527808e-03,-5.399120207618679501e-04,-2.071213028642659992e-06,-1.000000369593134764e-02,1.692146952787867975e-02,-1.195198035186469054e+00,-1.260965128623778853e-01,-1.913568088253752686e+00,4.709896332752023795e-01,1.576712420838290996e+00,3.692389828298954235e-01
5.320000000000000284e+00,9.684633816462892564e-02,-1.617547537367010624e-01,1.862315313417298723e-01,-2.310287429661651154e-02,-2.251892118375355926e-04,9.684775535510657674e-02,2.830888165690639835e-01,-9.989310276467655569e-03,-6.388391529790204970e-03,6.711785221693578052e-03,-5.385664933723610659e-04,-2.052700303512011715e-06,-9.989385080731327804e-03,1.690336651002046636e-02,-1.193389677932683357e+00,-1.279640968910271681e-01,-1.911423038625973403e+00,4.707323718138911595e-01,1.576708212118435704e+00,3.710473666537081883e-01
5.333333333333333925e+00,6.184849128344030444e-02,-1.927617088658738209e-01,2.225042079477909107e-01,-2.845965818484134588e-02,-1.427553093011568416e-04,6.184939250571805380e-02,3.084246337597018051e-01,-9.978703016194412356e-03,-6.376502186764110292e-03,6.709200868647791083e-03,-5.371247508363374834e-04,-2.032158853193521963e-06,-9.978777741026068071e-03,1.688526525262505629e-02,-1.192098393423821623e+00,-1.301208269408498097e-01,-1.908939951541416935e+00,4.704243334899365081e-01,1.576705209595610668e+00,3.723386700584430109e-01
5.346666666666666679e+00,4.237437621964583456e-02,-2.187773164609443377e-01,2.532443825496730194e-01,-3.321392440145945479e-02,-9.668690795377804167e-05,4.237499128435372880e-02,3.416001072301858565e-01,-9.968102345690788013e-03,-6.363863522822921226e-03,6.707287621099844444e-03,-5.355566365334851753e-04,-2.008951394572022764e-06,-9.968176990828414574e-03,1.686715470999016267e-02,-1.191273746873375838e+00,-1.326909830590614625e-01,-1.905973228768779615e+00,4.700448713808054180e-01,1.576703306191486575e+00,3.731633286251860859e-01
5.360000000000000320e+00,1.767842357595734298e-02,-2.303007715198705507e-01,2.674168525359956194e-01,-3.597806000614828248e-02,-3.812913406479020767e-05,1.767867681099931365e-02,3.556257905614575443e-01,-9.957497437357076819e-03,-6.350671029293764036e-03,6.705867748824090313e-03,-5.338962316212558790e-04,-1.983795231641494183e-06,-9.957572000156567071e-03,1.684902754647543341e-02,-1.190708755190447166e+00,-1.356080139452071620e-01,-1.902596637001450652e+00,4.696020190554524021e-01,1.576702017032713954e+00,3.737283285089776363e-01
5.373333333333333961e+00,-1.483667730771160570e-02,-2.273769884527114815e-01,2.648847695893444820e-01,-3.656208248956050594e-02,3.261383294972423707e-05,-1.483778141651773824e-02,3.516266624258713169e-01,-9.946903773198734200e-03,-6.337277353193115914e-03,6.704625587811818832e-03,-5.322040124475790890e-04,-1.957964265830725026e-06,-9.946978253743576914e-03,1.683091217142575202e-02,-1.190473042876101006e+00,-1.386786908988053568e-01,-1.899031078967637454e+00,4.691223115887037665e-01,1.576701508644259953e+00,3.739640441997909015e-01
