ref_x,ref_y,ref_z,fk_x,fk_y,fk_z,err_x,err_y,err_z,xy_err,xyz_err
1.146692566573687677e-01,-7.483589539810793223e-01,1.000000000000000056e-01,1.146692566573682126e-01,-7.483589539810777680e-01,9.999999999999992228e-02,-5.551115123125782702e-16,1.554312234475219157e-15,-8.326672684688674053e-17,1.650465180893346376e-15,1.652564268384470647e-15
1.163057104791029306e-01,-7.485017302760851310e-01,1.000000000000000056e-01,1.163057104791033192e-01,-7.485017302760859081e-01,9.999999999999992228e-02,3.885780586188047891e-16,-7.771561172376095783e-16,-8.326672684688674053e-17,8.688869536365455912e-16,8.728676222655932912e-16
1.179449100287258967e-01,-7.486088124973394597e-01,1.000000000000000056e-01,1.179449100287254665e-01,-7.486088124973383495e-01,9.999999999999986677e-02,-4.302114220422481594e-16,1.110223024625156540e-15,-1.387778780781445676e-16,1.190662434136327530e-15,1.198722791769355029e-15
1.195950924899041312e-01,-7.485731184235879798e-01,1.000000000000000056e-01,1.195950924899034928e-01,-7.485731184235870916e-01,9.999999999999953371e-02,-6.383782391594650107e-16,8.881784197001252323e-16,-4.718447854656915297e-16,1.093795082021011392e-15,1.191228434442577984e-15
1.212644950463040994e-01,-7.482875658335764735e-01,1.000000000000000056e-01,1.212644950463044879e-01,-7.482875658335772506e-01,9.999999999999992228e-02,3.885780586188047891e-16,-7.771561172376095783e-16,-8.326672684688674053e-17,8.688869536365455912e-16,8.728676222655932912e-16
1.230958955481441797e-01,-7.477411719353812547e-01,1.000000000000000056e-01,1.230958955481442352e-01,-7.477411719353811437e-01,9.999999999999970024e-02,5.551115123125782702e-17,1.110223024625156540e-16,-3.053113317719180486e-16,1.241267076623636559e-16,3.295791996826257460e-16
1.250838025396467657e-01,-7.470053248765051723e-01,1.000000000000000056e-01,1.250838025396474040e-01,-7.470053248765061715e-01,9.999999999999992228e-02,6.383782391594650107e-16,-9.992007221626408864e-16,-8.326672684688674053e-17,1.185718710066886829e-15,1.188638804348266334e-15
1.270140492454842063e-01,-7.460964988448336443e-01,1.000000000000000056e-01,1.270140492454833736e-01,-7.460964988448317570e-01,9.999999999999975575e-02,-8.326672684688674053e-16,1.887379141862766119e-15,-2.498001805406602216e-16,2.062894763461780606e-15,2.077964132345932302e-15
1.286724688903289060e-01,-7.450311680282519777e-01,1.000000000000000056e-01,1.286724688903295444e-01,-7.450311680282531990e-01,9.999999999999981126e-02,6.383782391594650107e-16,-1.221245327087672194e-15,-1.942890293094023946e-16,1.378030088628624495e-15,1.391659136453968245e-15
1.298448946988532138e-01,-7.438258066146454794e-01,1.000000000000000056e-01,1.298448946988524644e-01,-7.438258066146441472e-01,9.999999999999953371e-02,-7.494005416219806648e-16,1.332267629550187849e-15,-4.718447854656915297e-16,1.528573913335758284e-15,1.599742388668175207e-15
1.303940402766163575e-01,-7.424200092484345426e-01,1.000000000000000056e-01,1.303940402766157192e-01,-7.424200092484332103e-01,9.999999999999970024e-02,-6.383782391594650107e-16,1.332267629550187849e-15,-3.053113317719180486e-16,1.477316422767856306e-15,1.508535323513492705e-15
1.304626834738367436e-01,-7.408027931376959252e-01,1.000000000000000056e-01,1.304626834738372432e-01,-7.408027931376969244e-01,9.999999999999970024e-02,4.996003610813204432e-16,-9.992007221626408864e-16,-3.053113317719180486e-16,1.117140368961272903e-15,1.158109499689589436e-15
1.302567538821755577e-01,-7.390647663157983160e-01,1.000000000000000056e-01,1.302567538821760573e-01,-7.390647663157997593e-01,9.999999999999997780e-02,4.996003610813204432e-16,-1.443289932012703503e-15,-2.775557561562891351e-17,1.527313441518086030e-15,1.527565619087957567e-15
1.299821810932939858e-01,-7.372965368161112920e-01,1.000000000000000056e-01,1.299821810932947075e-01,-7.372965368161125133e-01,1.000000000000000888e-01,7.216449660063517513e-16,-1.221245327087672194e-15,8.326672684688674053e-17,1.418524446703610415e-15,1.420966204276364271e-15
1.298448946988532138e-01,-7.355887126720035418e-01,1.000000000000000056e-01,1.298448946988536024e-01,-7.355887126720045410e-01,9.999999999999970024e-02,3.885780586188047891e-16,-9.992007221626408864e-16,-3.053113317719180486e-16,1.072098405376252039e-15,1.114724181185034084e-15
1.298448946988532138e-01,-7.339467852794369085e-01,1.000000000000000056e-01,1.298448946988530750e-01,-7.339467852794361313e-01,9.999999999999975575e-02,-1.387778780781445676e-16,7.771561172376095783e-16,-2.498001805406602216e-16,7.894497640785698187e-16,8.280284175086360113e-16
1.298448946988532138e-01,-7.323103492828320071e-01,1.000000000000000056e-01,1.298448946988530750e-01,-7.323103492828312300e-01,9.999999999999964473e-02,-1.387778780781445676e-16,7.771561172376095783e-16,-3.608224830031758756e-16,7.894497640785698187e-16,8.679998814771155447e-16
1.298448946988532138e-01,-7.306711675882463508e-01,1.000000000000000056e-01,1.298448946988536856e-01,-7.306711675882473500e-01,9.999999999999975575e-02,4.718447854656915297e-16,-9.992007221626408864e-16,-2.498001805406602216e-16,1.105006599410839434e-15,1.132889983599313917e-15
1.298448946988532138e-01,-7.290210031017371195e-01,1.000000000000000056e-01,1.298448946988523256e-01,-7.290210031017353431e-01,9.999999999999981126e-02,-8.881784197001252323e-16,1.776356839400250465e-15,-1.942890293094023946e-16,1.986027322597818494e-15,1.995508144061318924e-15
1.298448946988532138e-01,-7.273516187293616042e-01,1.000000000000000056e-01,1.298448946988542962e-01,-7.273516187293636026e-01,9.999999999999975575e-02,1.082467449009527627e-15,-1.998401444325281773e-15,-2.498001805406602216e-16,2.272739340717840989e-15,2.286426084754264182e-15
1.298448946988532138e-01,-7.256575230751582950e-01,1.000000000000000056e-01,1.298448946988524921e-01,-7.256575230751566297e-01,9.999999999999992228e-02,-7.216449660063517513e-16,1.665334536937734811e-15,-8.326672684688674053e-17,1.814968478205593742e-15,1.816877520549946595e-15
1.298448946988532138e-01,-7.239442075350888128e-01,1.000000000000000056e-01,1.298448946988531860e-01,-7.239442075350887018e-01,9.999999999999992228e-02,-2.775557561562891351e-17,1.110223024625156540e-16,-8.326672684688674053e-17,1.144391699630559363e-16,1.415262216750918925e-16
1.298448946988532138e-01,-7.222199092030957557e-01,1.000000000000000056e-01,1.298448946988527697e-01,-7.222199092030946455e-01,9.999999999999997780e-02,-4.440892098500626162e-16,1.110223024625156540e-15,-2.775557561562891351e-17,1.195746792056363303e-15,1.196068878740199717e-15
1.298448946988532138e-01,-7.204928651731218325e-01,1.000000000000000056e-01,1.298448946988536024e-01,-7.204928651731219436e-01,9.999999999999986677e-02,3.885780586188047891e-16,-1.110223024625156540e-16,-1.387778780781445676e-16,4.041272810440265125e-16,4.272916553455145043e-16
1.298448946988532138e-01,-7.187713125391097524e-01,1.000000000000000056e-01,1.298448946988541020e-01,-7.187713125391115287e-01,9.999999999999992228e-02,8.881784197001252323e-16,-1.776356839400250465e-15,-8.326672684688674053e-17,1.986027322597818494e-15,1.987772088018355741e-15
1.297076083044124417e-01,-7.169838631535564444e-01,1.000000000000000056e-01,1.297076083044120531e-01,-7.169838631535553342e-01,9.999999999999970024e-02,-3.885780586188047891e-16,1.110223024625156540e-15,-3.053113317719180486e-16,1.176260205927153813e-15,1.215237870277310040e-15
1.294330355155308421e-01,-7.151250256205002875e-01,1.000000000000000056e-01,1.294330355155303425e-01,-7.151250256204988442e-01,9.999999999999986677e-02,-4.996003610813204432e-16,1.443289932012703503e-15,-1.387778780781445676e-16,1.527313441518086030e-15,1.533605440811192688e-15
1.292271059238696562e-01,-7.133018821611954996e-01,1.000000000000000056e-01,1.292271059238695174e-01,-7.133018821611952776e-01,9.999999999999986677e-02,-1.387778780781445676e-16,2.220446049250313081e-16,-1.387778780781445676e-16,2.618455766672135076e-16,2.963484527782420448e-16
1.292957491210900700e-01,-7.116215149968965203e-01,1.000000000000000056e-01,1.292957491210905696e-01,-7.116215149968975195e-01,1.000000000000000333e-01,4.996003610813204432e-16,-9.992007221626408864e-16,2.775557561562891351e-17,1.117140368961272903e-15,1.117485112178539806e-15
1.298448946988532138e-01,-7.101910063488577896e-01,1.000000000000000056e-01,1.298448946988542130e-01,-7.101910063488595659e-01,9.999999999999992228e-02,9.992007221626408864e-16,-1.776356839400250465e-15,-8.326672684688674053e-17,2.038098551114344511e-15,2.039798777295001829e-15
1.310832179767090766e-01,-7.090817443645819340e-01,1.000000000000000056e-01,1.310832179767096872e-01,-7.090817443645833773e-01,9.999999999999953371e-02,6.106226635438360972e-16,-1.443289932012703503e-15,-4.718447854656915297e-16,1.567145770208567139e-15,1.636637823910277311e-15
1.328734325602169419e-01,-7.082223408965663269e-01,1.000000000000000056e-01,1.328734325602173305e-01,-7.082223408965669931e-01,9.999999999999986677e-02,3.885780586188047891e-16,-6.661338147750939243e-16,-1.387778780781445676e-16,7.711855592701268838e-16,7.835728851042835695e-16
1.349025254700517429e-01,-7.075057137235565285e-01,1.000000000000000056e-01,1.349025254700507992e-01,-7.075057137235546412e-01,9.999999999999981126e-02,-9.436895709313830594e-16,1.887379141862766119e-15,-1.942890293094023946e-16,2.110154030260181953e-15,2.119079578103021240e-15
1.368574837268885236e-01,-7.068247806242982101e-01,1.000000000000000056e-01,1.368574837268886069e-01,-7.068247806242987652e-01,9.999999999999986677e-02,8.326672684688674053e-17,-5.551115123125782702e-16,-1.387778780781445676e-16,5.613217783960923392e-16,5.782226546457896913e-16
1.384252943514023004e-01,-7.060724593775368207e-01,1.000000000000000056e-01,1.384252943514028000e-01,-7.060724593775378199e-01,9.999999999999992228e-02,4.996003610813204432e-16,-9.992007221626408864e-16,-8.326672684688674053e-17,1.117140368961272903e-15,1.120239238628393517e-15
1.395345684184838564e-01,-7.053146467348138104e-01,1.000000000000000056e-01,1.395345684184838841e-01,-7.053146467348132553e-01,9.999999999999975575e-02,2.775557561562891351e-17,5.551115123125782702e-16,-2.498001805406602216e-16,5.558049685633555805e-16,6.093597404471837044e-16
1.403939812476831528e-01,-7.046227308436319170e-01,1.000000000000000056e-01,1.403939812476839299e-01,-7.046227308436335823e-01,9.999999999999986677e-02,7.771561172376095783e-16,-1.665334536937734811e-15,-1.387778780781445676e-16,1.837746106097753834e-15,1.842978580971935486e-15
1.411106162266640984e-01,-7.038978665766792986e-01,1.000000000000000056e-01,1.411106162266638486e-01,-7.038978665766784104e-01,9.999999999999997780e-02,-2.498001805406602216e-16,8.881784197001252323e-16,-2.775557561562891351e-17,9.226380847435023595e-16,9.230554736292467749e-16
1.417915567430903523e-01,-7.030412088066446685e-01,1.000000000000000056e-01,1.417915567430901580e-01,-7.030412088066443355e-01,9.999999999999986677e-02,-1.942890293094023946e-16,3.330669073875469621e-16,-1.387778780781445676e-16,3.855927796350634419e-16,4.098061628996896382e-16
1.425438861846258787e-01,-7.019539124062159630e-01,1.000000000000000056e-01,1.425438861846266558e-01,-7.019539124062172952e-01,9.999999999999997780e-02,7.771561172376095783e-16,-1.332267629550187849e-15,-2.775557561562891351e-17,1.542371118540253768e-15,1.542620834581482129e-15
1.433017070819389838e-01,-7.003723903692287145e-01,1.000000000000000056e-01,1.433017070819391503e-01,-7.003723903692291586e-01,9.999999999999986677e-02,1.665334536937734811e-16,-4.440892098500626162e-16,-1.387778780781445676e-16,4.742874840267547117e-16,4.941739743737032859e-16
1.439936305099205893e-01,-6.983625394472240400e-01,1.000000000000000056e-01,1.439936305099198122e-01,-6.983625394472225967e-01,9.999999999999986677e-02,-7.771561172376095783e-16,1.443289932012703503e-15,-1.387778780781445676e-16,1.639224651598758553e-15,1.645088677808264474e-15
1.447185026725679169e-01,-6.963197401494488625e-01,1.000000000000000056e-01,1.447185026725668899e-01,-6.963197401494470862e-01,9.999999999999986677e-02,-1.026956297778269800e-15,1.776356839400250465e-15,-1.387778780781445676e-16,2.051848644133016473e-15,2.056536447008506064e-15
1.455751697738784656e-01,-6.946393729851498833e-01,1.000000000000000056e-01,1.455751697738782435e-01,-6.946393729851493282e-01,9.999999999999986677e-02,-2.220446049250313081e-16,5.551115123125782702e-16,-1.387778780781445676e-16,5.978733960281816517e-16,6.137686022615879598e-16
1.466624780178494569e-01,-6.937168184635740253e-01,1.000000000000000056e-01,1.466624780178497622e-01,-6.937168184635744694e-01,9.999999999999981126e-02,3.053113317719180486e-16,-4.440892098500626162e-16,-1.942890293094023946e-16,5.389157964038493299e-16,5.728686258851893309e-16
1.481781198124757226e-01,-6.936838700878034114e-01,1.000000000000000056e-01,1.481781198124747234e-01,-6.936838700878013020e-01,9.999999999999975575e-02,-9.992007221626408864e-16,2.109423746787797427e-15,-2.498001805406602216e-16,2.334110243043934122e-15,2.347439191306296355e-15
1.500561976884256521e-01,-6.942769408516736851e-01,1.000000000000000056e-01,1.500561976884264570e-01,-6.942769408516749063e-01,9.999999999999997780e-02,8.049116928532384918e-16,-1.221245327087672194e-15,-2.775557561562891351e-17,1.462642465616714484e-15,1.462905791294537420e-15
1.520001730337071921e-01,-6.952983405005612738e-01,1.000000000000000056e-01,1.520001730337066093e-01,-6.952983405005601636e-01,9.999999999999975575e-02,-5.828670879282071837e-16,1.110223024625156540e-15,-2.498001805406602216e-16,1.253925518760081508e-15,1.278565343185824664e-15
1.537135072363281785e-01,-6.965503787798428270e-01,1.000000000000000056e-01,1.537135072363271793e-01,-6.965503787798407176e-01,9.999999999999958922e-02,-9.992007221626408864e-16,2.109423746787797427e-15,-4.163336342344337027e-16,2.334110243043934122e-15,2.370950088398628518e-15
1.548996616842965857e-01,-6.978353654348949942e-01,1.000000000000000056e-01,1.548996616842976959e-01,-6.978353654348968815e-01,9.999999999999975575e-02,1.110223024625156540e-15,-1.887379141862766119e-15,-2.498001805406602216e-16,2.189702077805668696e-15,2.203904562304050644e-15
1.554268414389492203e-01,-6.992191972172587811e-01,1.000000000000000056e-01,1.554268414389487485e-01,-6.992191972172575598e-01,9.999999999999964473e-02,-4.718447854656915297e-16,1.221245327087672194e-15,-3.608224830031758756e-16,1.309227883336067686e-15,1.358039216939340401e-15
1.554927389082807754e-01,-7.008336676300166435e-01,1.000000000000000056e-01,1.554927389082807754e-01,-7.008336676300166435e-01,9.999999999999953371e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.718447854656915297e-16,0.000000000000000000e+00,4.718447854656915297e-16
1.552950465002860547e-01,-7.025799315458566285e-01,1.000000000000000056e-01,1.552950465002850833e-01,-7.025799315458546301e-01,1.000000000000000888e-01,-9.714451465470119729e-16,1.998401444325281773e-15,8.326672684688674053e-17,2.222006751886932984e-15,2.223566359079690635e-15
1.550314566229597513e-01,-7.043591438374673386e-01,1.000000000000000056e-01,1.550314566229594460e-01,-7.043591438374663394e-01,9.999999999999992228e-02,-3.053113317719180486e-16,9.992007221626408864e-16,-8.326672684688674053e-17,1.044804810708050447e-15,1.048117569873952258e-15
1.548996616842965857e-01,-7.060724593775368207e-01,1.000000000000000056e-01,1.548996616842967800e-01,-7.060724593775373759e-01,9.999999999999986677e-02,1.942890293094023946e-16,-5.551115123125782702e-16,-1.387778780781445676e-16,5.881301029635769064e-16,6.042816540784767780e-16
1.548996616842965857e-01,-7.077088953741417221e-01,1.000000000000000056e-01,1.548996616842973906e-01,-7.077088953741430544e-01,9.999999999999970024e-02,8.049116928532384918e-16,-1.332267629550187849e-15,-3.053113317719180486e-16,1.556540995296668364e-15,1.586201399365000264e-15
1.548996616842965857e-01,-7.093343485788230485e-01,1.000000000000000056e-01,1.548996616842966134e-01,-7.093343485788231595e-01,9.999999999999953371e-02,2.775557561562891351e-17,-1.110223024625156540e-16,-4.718447854656915297e-16,1.144391699630559363e-16,4.855242786854202644e-16
1.548996616842965857e-01,-7.109652931794661068e-01,1.000000000000000056e-01,1.548996616842968077e-01,-7.109652931794664399e-01,9.999999999999986677e-02,2.220446049250313081e-16,-3.330669073875469621e-16,-1.387778780781445676e-16,4.002966042486720971e-16,4.236704743275018003e-16
1.548996616842965857e-01,-7.126182033639562041e-01,1.000000000000000056e-01,1.548996616842966689e-01,-7.126182033639563151e-01,9.999999999999992228e-02,8.326672684688674053e-17,-1.110223024625156540e-16,-8.326672684688674053e-17,1.387778780781445676e-16,1.618414262284734379e-16
